Reg_Predicted_Class,FRW_Predicted_Class,pred_ID_reg_prob,X0_reg_prob,X1_reg_prob,pred_ID_frw_prob,X0_frw_prob,X1_frw_prob,true,ID,train_count_0,train_count_1,test_count_0,test_count_1,md,complexity,tree_count
1,1,31,0.86,0.14,31,0.77,0.23,0,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
0,0,32,1,0,32,1,0,0,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
0,0,33,0.28,0.72,33,0.38,0.62,1,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
0,0,34,0.14,0.86,34,0.15,0.85,1,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
1,0,35,0.63,0.37,35,0.5,0.5,1,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
0,1,36,0.41,0.59,36,0.51,0.49,0,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
0,0,37,0.13,0.87,37,0.14,0.86,1,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
0,0,38,0.38,0.62,38,0.5,0.5,0,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
0,0,39,0.01,0.99,39,0.02,0.98,1,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
1,1,40,0.85,0.15,40,0.78,0.22,1,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
1,1,41,0,1,41,0,1,1,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
1,1,42,0.99,0.01,42,0.98,0.02,0,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
0,0,43,0.13,0.87,43,0.14,0.86,1,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
0,0,44,0.13,0.87,44,0.15,0.85,1,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
1,1,45,0.89,0.11,45,0.83,0.17,0,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
0,0,46,1,0,46,1,0,0,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
0,0,47,1,0,47,1,0,0,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
1,1,48,0.89,0.11,48,0.87,0.13,0,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
0,0,49,0.02,0.98,49,0.07,0.93,1,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
1,0,50,0.59,0.41,50,0.46,0.54,1,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
0,0,51,0.17,0.83,51,0.18,0.82,1,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
0,0,52,0.12,0.88,52,0.12,0.88,1,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
1,1,53,0.95,0.05,53,0.91,0.09,0,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
1,1,54,0.93,0.07,54,0.92,0.08,0,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
0,0,55,0.25,0.75,55,0.27,0.73,1,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
0,0,56,0.2,0.8,56,0.25,0.75,1,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
1,1,57,0.83,0.17,57,0.75,0.25,1,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
1,1,58,0.78,0.22,58,0.67,0.33,0,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
1,1,59,0,1,59,0,1,1,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
1,1,60,0.86,0.14,60,0.77,0.23,1,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
0,0,61,0.39,0.61,61,0.5,0.5,0,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
0,0,62,0.3,0.7,62,0.4,0.6,1,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
1,1,63,0,1,63,0,1,1,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
1,0,64,0.61,0.39,64,0.49,0.51,1,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
1,1,65,0.87,0.13,65,0.84,0.16,0,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
1,1,66,0.97,0.03,66,0.93,0.07,0,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
1,0,67,0.99,0.01,67,1,0,1,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
0,1,68,0.39,0.61,68,0.52,0.48,0,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
0,0,69,0.34,0.66,69,0.39,0.61,1,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
1,1,70,0.73,0.27,70,0.6,0.4,1,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
0,0,71,1,0,71,1,0,0,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
1,1,72,0.84,0.16,72,0.75,0.25,0,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
1,1,73,0,1,73,0,1,1,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
1,1,74,0.89,0.11,74,0.86,0.14,0,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
1,1,75,0.7,0.3,75,0.58,0.42,1,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
1,1,76,0.87,0.13,76,0.86,0.14,1,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
1,0,77,0.58,0.42,77,0.46,0.54,1,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
0,0,78,1,0,78,1,0,0,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
1,1,79,0.77,0.23,79,0.66,0.34,1,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
0,0,80,0.13,0.87,80,0.15,0.85,0,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
0,1,81,0.01,0.99,81,0,1,1,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
1,1,82,0.78,0.22,82,0.67,0.33,0,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
1,1,83,0.72,0.28,83,0.59,0.41,0,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
1,1,84,0.95,0.05,84,0.9,0.1,0,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
1,1,85,0.99,0.01,85,0.99,0.01,0,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
1,1,86,0.97,0.03,86,0.93,0.07,0,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
0,0,87,0.13,0.87,87,0.14,0.86,1,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
1,1,88,0.65,0.35,88,0.66,0.34,1,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
0,0,89,0.01,0.99,89,0.02,0.98,1,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
1,1,90,0.88,0.12,90,0.86,0.14,1,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
1,1,91,0.88,0.12,91,0.84,0.16,0,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
1,1,92,0.99,0.01,92,0.98,0.02,0,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
1,1,93,0.82,0.18,93,0.74,0.26,0,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
1,1,94,0,1,94,0,1,1,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
0,1,95,0.42,0.58,95,0.53,0.47,0,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
0,0,96,0.38,0.62,96,0.5,0.5,1,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
1,1,97,0.97,0.03,97,0.93,0.07,0,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
0,0,98,0.21,0.79,98,0.24,0.76,1,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
1,1,99,0,1,99,0,1,1,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
1,1,100,0.93,0.07,100,0.92,0.08,0,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
1,1,1,0.994,0.006,1,0.996,0.004,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
1,0,2,0.532,0.468,2,0.496,0.504,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
1,1,3,0.674,0.326,3,0.712,0.288,1,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
1,1,4,0.554,0.446,4,0.578,0.422,1,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
1,1,5,0.824,0.176,5,0.862,0.138,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
0,0,6,0.136,0.864,6,0.104,0.896,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
1,1,7,0.586,0.414,7,0.548,0.452,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
0,0,8,0.234,0.766,8,0.24,0.76,1,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
0,0,9,0.044,0.956,9,0.036,0.964,1,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
1,1,10,0.518,0.482,10,0.54,0.46,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
1,1,11,0.988,0.012,11,0.98,0.02,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
1,1,12,0.888,0.112,12,0.902,0.098,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
1,1,13,0,1,13,0,1,1,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
1,1,14,0.504,0.496,14,0.53,0.47,1,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
0,0,15,0.144,0.856,15,0.112,0.888,1,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
1,1,16,0.866,0.134,16,0.9,0.1,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
0,0,17,0.036,0.964,17,0.034,0.966,1,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
0,1,18,0.002,0.998,18,0,1,1,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
0,0,19,0.34,0.66,19,0.308,0.692,1,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
0,1,20,0.002,0.998,20,0,1,1,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
1,1,21,0.996,0.004,21,0.996,0.004,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
1,1,22,0.996,0.004,22,0.996,0.004,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
0,1,23,1,0,23,0.998,0.002,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
1,1,24,0.876,0.124,24,0.88,0.12,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
1,1,25,0.564,0.436,25,0.53,0.47,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
1,1,26,0.992,0.008,26,0.996,0.004,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
1,1,27,0.586,0.414,27,0.548,0.452,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
1,1,28,0.586,0.414,28,0.546,0.454,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
1,1,29,0.848,0.152,29,0.88,0.12,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
1,1,30,0.56,0.44,30,0.576,0.424,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
0,0,31,0.054,0.946,31,0.034,0.966,1,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
0,1,32,0.488,0.512,32,0.524,0.476,1,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
0,1,33,0.002,0.998,33,0,1,1,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
1,1,34,0.806,0.194,34,0.822,0.178,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
1,1,35,0.998,0.002,35,0.992,0.008,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
0,0,36,0.012,0.988,36,0.018,0.982,1,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
1,1,37,0.91,0.09,37,0.928,0.072,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
1,1,38,0.526,0.474,38,0.552,0.448,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
0,1,39,0.468,0.532,39,0.502,0.498,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
1,1,40,0.992,0.008,40,0.996,0.004,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
0,0,41,0.038,0.962,41,0.032,0.968,1,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
1,1,42,0.844,0.156,42,0.898,0.102,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
0,0,43,0.436,0.564,43,0.484,0.516,1,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
0,1,44,1,0,44,0.998,0.002,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
1,1,45,0.552,0.448,45,0.574,0.426,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
0,0,46,0.08,0.92,46,0.062,0.938,1,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
1,0,47,0.528,0.472,47,0.5,0.5,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
1,1,48,0.894,0.106,48,0.914,0.086,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
1,1,49,0.842,0.158,49,0.878,0.122,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
0,0,50,0.374,0.626,50,0.432,0.568,1,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
0,0,51,0.068,0.932,51,0.044,0.956,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
0,0,52,0.004,0.996,52,0.002,0.998,1,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
1,1,53,0.75,0.25,53,0.812,0.188,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
0,0,54,0.016,0.984,54,0.014,0.986,1,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
1,1,55,0.666,0.334,55,0.706,0.294,1,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
1,1,56,0.512,0.488,56,0.536,0.464,1,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
0,0,57,0.32,0.68,57,0.354,0.646,1,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
0,0,58,0.366,0.634,58,0.378,0.622,1,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
1,1,59,0.586,0.414,59,0.542,0.458,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
1,0,60,0.528,0.472,60,0.488,0.512,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
1,1,61,0.512,0.488,61,0.538,0.462,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
1,1,62,0.528,0.472,62,0.55,0.45,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
0,0,63,0.146,0.854,63,0.112,0.888,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
0,0,64,1,0,64,1,0,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
1,1,65,0.846,0.154,65,0.898,0.102,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
0,0,66,0.044,0.956,66,0.03,0.97,1,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
0,1,67,0.464,0.536,67,0.516,0.484,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
0,0,68,0.326,0.674,68,0.362,0.638,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
0,1,69,1,0,69,0.998,0.002,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
1,1,70,0.552,0.448,70,0.52,0.48,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
0,0,71,0.412,0.588,71,0.42,0.58,1,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
1,1,72,0.992,0.008,72,0.994,0.006,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
1,1,73,0.996,0.004,73,0.998,0.002,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
1,1,74,0.994,0.006,74,0.994,0.006,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
1,1,75,0.996,0.004,75,0.996,0.004,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
1,0,76,0.526,0.474,76,0.5,0.5,1,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
0,0,77,0.01,0.99,77,0.004,0.996,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
1,1,78,0.948,0.052,78,0.958,0.042,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
1,1,79,0.966,0.034,79,0.964,0.036,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
1,1,80,0.996,0.004,80,0.988,0.012,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
0,0,81,0.326,0.674,81,0.326,0.674,1,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
0,0,82,0.146,0.854,82,0.114,0.886,1,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
1,1,83,0.984,0.016,83,0.994,0.006,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
0,0,84,0.012,0.988,84,0.004,0.996,1,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
1,1,85,0.892,0.108,85,0.906,0.094,1,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
1,1,86,0.988,0.012,86,0.992,0.008,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
1,1,87,0.532,0.468,87,0.504,0.496,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
0,0,88,0.002,0.998,88,0.002,0.998,1,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
0,1,89,1,0,89,0.998,0.002,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
0,1,90,0.004,0.996,90,0,1,1,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
0,0,91,1,0,91,1,0,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
0,0,92,0.09,0.91,92,0.064,0.936,1,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
0,0,93,0.202,0.798,93,0.224,0.776,1,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
0,0,94,0.196,0.804,94,0.216,0.784,1,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
1,1,95,0.506,0.494,95,0.544,0.456,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
1,1,96,0.566,0.434,96,0.582,0.418,0,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
0,0,97,0.286,0.714,97,0.292,0.708,1,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
0,0,98,0.278,0.722,98,0.278,0.722,1,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
1,1,99,0.514,0.486,99,0.548,0.452,1,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
0,0,100,0.016,0.984,100,0.018,0.982,1,2019-10-05 22:55:18,104,98,59,41,3,0.1,500
1,1,1,0.75,0.25,1,0.8,0.2,0,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
1,1,2,0,1,2,0,1,1,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
1,1,3,0.86,0.14,3,0.77,0.23,0,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
1,1,4,0.64,0.36,4,0.75,0.25,0,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
1,1,5,0.77,0.23,5,0.79,0.21,0,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
1,1,6,0,1,6,0,1,1,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
1,1,7,0.97,0.03,7,0.97,0.03,0,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
0,0,8,0.12,0.88,8,0.11,0.89,1,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
1,0,9,0,1,9,0.01,0.99,1,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
1,1,10,0.69,0.31,10,0.75,0.25,0,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
1,1,11,0.86,0.14,11,0.97,0.03,0,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
0,0,12,0.42,0.58,12,0.25,0.75,1,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
1,1,13,0.91,0.09,13,0.94,0.06,0,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
1,1,14,0.92,0.08,14,0.92,0.08,0,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
1,1,15,0.62,0.38,15,0.55,0.45,1,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
1,1,16,0,1,16,0,1,1,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
0,0,17,0.22,0.78,17,0.18,0.82,1,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
0,0,18,0.05,0.95,18,0.12,0.88,1,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
1,1,19,0.86,0.14,19,0.89,0.11,0,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
0,1,20,1,0,20,0.98,0.02,0,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
1,1,21,0.66,0.34,21,0.7,0.3,0,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
0,0,22,0.02,0.98,22,0.04,0.96,1,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
0,0,23,1,0,23,1,0,0,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
0,0,24,0.05,0.95,24,0.07,0.93,1,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
1,1,25,0.68,0.32,25,0.7,0.3,0,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
0,0,26,0.37,0.63,26,0.35,0.65,1,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
0,0,27,0.09,0.91,27,0.14,0.86,1,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
0,0,28,0.15,0.85,28,0.21,0.79,1,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
0,0,29,0.38,0.62,29,0.34,0.66,1,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
1,0,30,0,1,30,0.01,0.99,1,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
1,1,31,0.85,0.15,31,0.89,0.11,0,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
1,0,32,0,1,32,0.02,0.98,1,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
1,1,33,0.91,0.09,33,0.91,0.09,0,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
0,1,34,1,0,34,0.99,0.01,0,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
0,1,35,0.01,0.99,35,0,1,1,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
1,0,36,0.59,0.41,36,0.49,0.51,0,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
0,0,37,1,0,37,1,0,0,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
1,1,38,0.88,0.12,38,0.92,0.08,0,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
0,0,39,1,0,39,1,0,0,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
0,0,40,0.09,0.91,40,0.2,0.8,1,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
0,0,41,0.05,0.95,41,0.15,0.85,1,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
1,1,42,0.78,0.22,42,0.86,0.14,0,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
0,0,43,0.32,0.68,43,0.46,0.54,1,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
0,1,44,0.45,0.55,44,0.51,0.49,0,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
1,1,45,0.88,0.12,45,0.89,0.11,0,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
0,1,46,0.01,0.99,46,0,1,1,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
0,0,47,0.22,0.78,47,0.15,0.85,1,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
0,0,48,0.28,0.72,48,0.21,0.79,0,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
1,1,49,0.67,0.33,49,0.82,0.18,0,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
0,0,50,0.37,0.63,50,0.36,0.64,1,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
1,1,51,0.82,0.18,51,0.84,0.16,0,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
1,1,52,0.99,0.01,52,0.98,0.02,0,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
1,1,53,0.77,0.23,53,0.85,0.15,0,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
1,1,54,0.98,0.02,54,0.98,0.02,0,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
0,0,55,0.08,0.92,55,0.17,0.83,0,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
1,1,56,0.63,0.37,56,0.7,0.3,1,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
0,0,57,0.05,0.95,57,0.11,0.89,0,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
1,1,58,0.72,0.28,58,0.7,0.3,0,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
0,0,59,0.37,0.63,59,0.34,0.66,1,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
0,0,60,0.25,0.75,60,0.23,0.77,1,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
1,1,61,0.92,0.08,61,0.95,0.05,0,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
0,0,62,0.39,0.61,62,0.4,0.6,1,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
0,0,63,0.41,0.59,63,0.46,0.54,0,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
1,1,64,0.88,0.12,64,0.92,0.08,0,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
0,0,65,0.4,0.6,65,0.36,0.64,0,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
1,1,66,0.51,0.49,66,0.58,0.42,0,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
0,0,67,0.07,0.93,67,0.03,0.97,1,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
1,1,68,0.94,0.06,68,0.96,0.04,0,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
1,1,69,0,1,69,0,1,1,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
1,1,70,0.61,0.39,70,0.59,0.41,1,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
1,1,71,0.88,0.12,71,0.93,0.07,0,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
0,0,72,0.4,0.6,72,0.41,0.59,1,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
0,0,73,0.4,0.6,73,0.38,0.62,1,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
0,0,74,0.31,0.69,74,0.29,0.71,1,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
0,0,75,0.08,0.92,75,0.08,0.92,1,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
1,1,76,0.89,0.11,76,0.89,0.11,0,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
1,1,77,0.83,0.17,77,0.82,0.18,1,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
0,0,78,0.43,0.57,78,0.38,0.62,1,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
0,0,79,0.09,0.91,79,0.03,0.97,1,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
0,0,80,0.01,0.99,80,0.03,0.97,0,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
1,1,81,0.89,0.11,81,0.88,0.12,0,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
1,1,82,0.89,0.11,82,0.83,0.17,0,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
0,0,83,1,0,83,1,0,0,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
1,1,84,0.6,0.4,84,0.69,0.31,1,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
1,1,85,0.86,0.14,85,0.91,0.09,0,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
0,0,86,1,0,86,1,0,0,2019-10-05 22:56:17,111,91,52,48,5,0.01,100
