Reg_Predicted_Class,FRW_Predicted_Class,pred_ID_reg_prob,setosa_reg_prob,versicolor_reg_prob,virginica_reg_prob,pred_ID_frw_prob,setosa_frw_prob,versicolor_frw_prob,virginica_frw_prob,true,ID,train_count_setosa,train_count_versicolor,train_count_virginica,test_count_setosa,test_count_versicolor,test_count_virginica,md,ms,complexity,tree_count
setosa,setosa,8,1,0,0,8,1,0,0,setosa,2019-10-03 01:16:41,29,40,31,21,10,19,2,5,0.1,100
setosa,setosa,9,1,0,0,9,1,0,0,setosa,2019-10-03 01:16:41,29,40,31,21,10,19,2,5,0.1,100
setosa,setosa,10,1,0,0,10,1,0,0,setosa,2019-10-03 01:16:41,29,40,31,21,10,19,2,5,0.1,100
setosa,setosa,11,1,0,0,11,1,0,0,setosa,2019-10-03 01:16:41,29,40,31,21,10,19,2,5,0.1,100
setosa,setosa,12,1,0,0,12,1,0,0,setosa,2019-10-03 01:16:41,29,40,31,21,10,19,2,5,0.1,100
setosa,setosa,13,1,0,0,13,1,0,0,setosa,2019-10-03 01:16:41,29,40,31,21,10,19,2,5,0.1,100
setosa,setosa,14,1,0,0,14,1,0,0,setosa,2019-10-03 01:16:41,29,40,31,21,10,19,2,5,0.1,100
setosa,setosa,15,1,0,0,15,1,0,0,setosa,2019-10-03 01:16:41,29,40,31,21,10,19,2,5,0.1,100
setosa,setosa,16,1,0,0,16,1,0,0,setosa,2019-10-03 01:16:41,29,40,31,21,10,19,2,5,0.1,100
setosa,setosa,17,1,0,0,17,1,0,0,setosa,2019-10-03 01:16:41,29,40,31,21,10,19,2,5,0.1,100
setosa,setosa,18,1,0,0,18,1,0,0,setosa,2019-10-03 01:16:41,29,40,31,21,10,19,2,5,0.1,100
setosa,setosa,19,1,0,0,19,1,0,0,setosa,2019-10-03 01:16:41,29,40,31,21,10,19,2,5,0.1,100
setosa,setosa,20,1,0,0,20,1,0,0,setosa,2019-10-03 01:16:41,29,40,31,21,10,19,2,5,0.1,100
setosa,setosa,21,1,0,0,21,1,0,0,setosa,2019-10-03 01:16:41,29,40,31,21,10,19,2,5,0.1,100
versicolor,virginica,22,0,1,0,22,0,0.99,0.01,versicolor,2019-10-03 01:16:41,29,40,31,21,10,19,2,5,0.1,100
versicolor,versicolor,23,0,1,0,23,0,1,0,versicolor,2019-10-03 01:16:41,29,40,31,21,10,19,2,5,0.1,100
versicolor,versicolor,24,0,1,0,24,0,1,0,versicolor,2019-10-03 01:16:41,29,40,31,21,10,19,2,5,0.1,100
versicolor,versicolor,25,0,1,0,25,0,1,0,versicolor,2019-10-03 01:16:41,29,40,31,21,10,19,2,5,0.1,100
versicolor,versicolor,26,0,1,0,26,0,1,0,versicolor,2019-10-03 01:16:41,29,40,31,21,10,19,2,5,0.1,100
versicolor,versicolor,27,0,1,0,27,0,1,0,versicolor,2019-10-03 01:16:41,29,40,31,21,10,19,2,5,0.1,100
virginica,virginica,28,0,0.94,0.06,28,0,0.95,0.05,versicolor,2019-10-03 01:16:41,29,40,31,21,10,19,2,5,0.1,100
versicolor,virginica,29,0,1,0,29,0,0.99,0.01,versicolor,2019-10-03 01:16:41,29,40,31,21,10,19,2,5,0.1,100
versicolor,versicolor,30,0,1,0,30,0,1,0,versicolor,2019-10-03 01:16:41,29,40,31,21,10,19,2,5,0.1,100
versicolor,versicolor,31,0,1,0,31,0,1,0,versicolor,2019-10-03 01:16:41,29,40,31,21,10,19,2,5,0.1,100
virginica,virginica,32,0,0,1,32,0,0,1,virginica,2019-10-03 01:16:41,29,40,31,21,10,19,2,5,0.1,100
virginica,virginica,33,0,0,1,33,0,0,1,virginica,2019-10-03 01:16:41,29,40,31,21,10,19,2,5,0.1,100
versicolor,virginica,34,0,0.01,0.99,34,0,0,1,virginica,2019-10-03 01:16:41,29,40,31,21,10,19,2,5,0.1,100
virginica,virginica,35,0,0,1,35,0,0,1,virginica,2019-10-03 01:16:41,29,40,31,21,10,19,2,5,0.1,100
versicolor,versicolor,36,0,0.02,0.98,36,0,0.04,0.96,virginica,2019-10-03 01:16:41,29,40,31,21,10,19,2,5,0.1,100
virginica,virginica,37,0,0,1,37,0,0,1,virginica,2019-10-03 01:16:41,29,40,31,21,10,19,2,5,0.1,100
virginica,virginica,38,0,0.57,0.43,38,0,0.52,0.48,virginica,2019-10-03 01:16:41,29,40,31,21,10,19,2,5,0.1,100
versicolor,versicolor,39,0,0.34,0.66,39,0,0.29,0.71,virginica,2019-10-03 01:16:41,29,40,31,21,10,19,2,5,0.1,100
versicolor,versicolor,40,0,0.44,0.56,40,0,0.48,0.52,virginica,2019-10-03 01:16:41,29,40,31,21,10,19,2,5,0.1,100
virginica,virginica,41,0,0,1,41,0,0,1,virginica,2019-10-03 01:16:41,29,40,31,21,10,19,2,5,0.1,100
versicolor,virginica,42,0,0.01,0.99,42,0,0,1,virginica,2019-10-03 01:16:41,29,40,31,21,10,19,2,5,0.1,100
virginica,virginica,43,0,0.57,0.43,43,0,0.52,0.48,virginica,2019-10-03 01:16:41,29,40,31,21,10,19,2,5,0.1,100
virginica,virginica,44,0,0,1,44,0,0,1,virginica,2019-10-03 01:16:41,29,40,31,21,10,19,2,5,0.1,100
versicolor,versicolor,45,0,0.02,0.98,45,0,0.04,0.96,virginica,2019-10-03 01:16:41,29,40,31,21,10,19,2,5,0.1,100
versicolor,versicolor,46,0,0.02,0.98,46,0,0.04,0.96,virginica,2019-10-03 01:16:41,29,40,31,21,10,19,2,5,0.1,100
virginica,virginica,47,0,0,1,47,0,0,1,virginica,2019-10-03 01:16:41,29,40,31,21,10,19,2,5,0.1,100
versicolor,versicolor,48,0,0.11,0.89,48,0,0.08,0.92,virginica,2019-10-03 01:16:41,29,40,31,21,10,19,2,5,0.1,100
virginica,virginica,49,0,0,1,49,0,0,1,virginica,2019-10-03 01:16:41,29,40,31,21,10,19,2,5,0.1,100
versicolor,versicolor,50,0,0.03,0.97,50,0,0.04,0.96,virginica,2019-10-03 01:16:41,29,40,31,21,10,19,2,5,0.1,100
setosa,setosa,1,1,0,0,1,1,0,0,setosa,2019-10-03 01:17:54,31,39,30,19,11,20,2,5,0.1,500
setosa,setosa,2,1,0,0,2,1,0,0,setosa,2019-10-03 01:17:54,31,39,30,19,11,20,2,5,0.1,500
setosa,setosa,3,1,0,0,3,1,0,0,setosa,2019-10-03 01:17:54,31,39,30,19,11,20,2,5,0.1,500
setosa,setosa,4,1,0,0,4,1,0,0,setosa,2019-10-03 01:17:54,31,39,30,19,11,20,2,5,0.1,500
setosa,setosa,5,1,0,0,5,1,0,0,setosa,2019-10-03 01:17:54,31,39,30,19,11,20,2,5,0.1,500
setosa,setosa,6,1,0,0,6,1,0,0,setosa,2019-10-03 01:17:54,31,39,30,19,11,20,2,5,0.1,500
setosa,setosa,7,1,0,0,7,1,0,0,setosa,2019-10-03 01:17:54,31,39,30,19,11,20,2,5,0.1,500
setosa,setosa,8,1,0,0,8,1,0,0,setosa,2019-10-03 01:17:54,31,39,30,19,11,20,2,5,0.1,500
setosa,setosa,9,1,0,0,9,1,0,0,setosa,2019-10-03 01:17:54,31,39,30,19,11,20,2,5,0.1,500
setosa,setosa,10,1,0,0,10,1,0,0,setosa,2019-10-03 01:17:54,31,39,30,19,11,20,2,5,0.1,500
setosa,setosa,11,1,0,0,11,1,0,0,setosa,2019-10-03 01:17:54,31,39,30,19,11,20,2,5,0.1,500
setosa,setosa,12,1,0,0,12,1,0,0,setosa,2019-10-03 01:17:54,31,39,30,19,11,20,2,5,0.1,500
setosa,setosa,13,1,0,0,13,1,0,0,setosa,2019-10-03 01:17:54,31,39,30,19,11,20,2,5,0.1,500
setosa,setosa,14,1,0,0,14,1,0,0,setosa,2019-10-03 01:17:54,31,39,30,19,11,20,2,5,0.1,500
setosa,setosa,15,1,0,0,15,1,0,0,setosa,2019-10-03 01:17:54,31,39,30,19,11,20,2,5,0.1,500
setosa,setosa,16,1,0,0,16,1,0,0,setosa,2019-10-03 01:17:54,31,39,30,19,11,20,2,5,0.1,500
setosa,setosa,17,1,0,0,17,1,0,0,setosa,2019-10-03 01:17:54,31,39,30,19,11,20,2,5,0.1,500
setosa,setosa,18,1,0,0,18,1,0,0,setosa,2019-10-03 01:17:54,31,39,30,19,11,20,2,5,0.1,500
setosa,setosa,19,1,0,0,19,1,0,0,setosa,2019-10-03 01:17:54,31,39,30,19,11,20,2,5,0.1,500
versicolor,versicolor,20,0,1,0,20,0,1,0,versicolor,2019-10-03 01:17:54,31,39,30,19,11,20,2,5,0.1,500
setosa,versicolor,21,0.002,0.998,0,21,0,1,0,versicolor,2019-10-03 01:17:54,31,39,30,19,11,20,2,5,0.1,500
versicolor,versicolor,22,0,1,0,22,0,1,0,versicolor,2019-10-03 01:17:54,31,39,30,19,11,20,2,5,0.1,500
virginica,versicolor,23,0,0.986,0.014,23,0,1,0,versicolor,2019-10-03 01:17:54,31,39,30,19,11,20,2,5,0.1,500
versicolor,versicolor,24,0,1,0,24,0,1,0,versicolor,2019-10-03 01:17:54,31,39,30,19,11,20,2,5,0.1,500
versicolor,versicolor,25,0,1,0,25,0,1,0,versicolor,2019-10-03 01:17:54,31,39,30,19,11,20,2,5,0.1,500
versicolor,versicolor,26,0,1,0,26,0,1,0,versicolor,2019-10-03 01:17:54,31,39,30,19,11,20,2,5,0.1,500
versicolor,versicolor,27,0,1,0,27,0,1,0,versicolor,2019-10-03 01:17:54,31,39,30,19,11,20,2,5,0.1,500
virginica,versicolor,28,0,0.986,0.014,28,0,1,0,versicolor,2019-10-03 01:17:54,31,39,30,19,11,20,2,5,0.1,500
versicolor,versicolor,29,0,1,0,29,0,1,0,versicolor,2019-10-03 01:17:54,31,39,30,19,11,20,2,5,0.1,500
setosa,versicolor,30,0.002,0.998,0,30,0,1,0,versicolor,2019-10-03 01:17:54,31,39,30,19,11,20,2,5,0.1,500
virginica,virginica,31,0,0,1,31,0,0,1,virginica,2019-10-03 01:17:54,31,39,30,19,11,20,2,5,0.1,500
versicolor,virginica,32,0,0.002,0.998,32,0,0,1,virginica,2019-10-03 01:17:54,31,39,30,19,11,20,2,5,0.1,500
virginica,virginica,33,0,0,1,33,0,0,1,virginica,2019-10-03 01:17:54,31,39,30,19,11,20,2,5,0.1,500
setosa,virginica,34,0.002,0.97,0.028,34,0,0.994,0.006,virginica,2019-10-03 01:17:54,31,39,30,19,11,20,2,5,0.1,500
versicolor,virginica,35,0,0.002,0.998,35,0,0,1,virginica,2019-10-03 01:17:54,31,39,30,19,11,20,2,5,0.1,500
virginica,virginica,36,0,0,1,36,0,0,1,virginica,2019-10-03 01:17:54,31,39,30,19,11,20,2,5,0.1,500
versicolor,versicolor,37,0,0.014,0.986,37,0,0.014,0.986,virginica,2019-10-03 01:17:54,31,39,30,19,11,20,2,5,0.1,500
versicolor,versicolor,38,0,0.072,0.928,38,0,0.066,0.934,virginica,2019-10-03 01:17:54,31,39,30,19,11,20,2,5,0.1,500
versicolor,versicolor,39,0,0.014,0.986,39,0,0.014,0.986,virginica,2019-10-03 01:17:54,31,39,30,19,11,20,2,5,0.1,500
versicolor,virginica,40,0,0.002,0.998,40,0,0,1,virginica,2019-10-03 01:17:54,31,39,30,19,11,20,2,5,0.1,500
virginica,virginica,41,0,0,1,41,0,0,1,virginica,2019-10-03 01:17:54,31,39,30,19,11,20,2,5,0.1,500
virginica,virginica,42,0,0,1,42,0,0,1,virginica,2019-10-03 01:17:54,31,39,30,19,11,20,2,5,0.1,500
versicolor,versicolor,43,0,0.222,0.778,43,0,0.206,0.794,virginica,2019-10-03 01:17:54,31,39,30,19,11,20,2,5,0.1,500
versicolor,virginica,44,0,0.002,0.998,44,0,0,1,virginica,2019-10-03 01:17:54,31,39,30,19,11,20,2,5,0.1,500
virginica,virginica,45,0,0,1,45,0,0,1,virginica,2019-10-03 01:17:54,31,39,30,19,11,20,2,5,0.1,500
virginica,virginica,46,0,0,1,46,0,0,1,virginica,2019-10-03 01:17:54,31,39,30,19,11,20,2,5,0.1,500
versicolor,versicolor,47,0,0.014,0.986,47,0,0.014,0.986,virginica,2019-10-03 01:17:54,31,39,30,19,11,20,2,5,0.1,500
versicolor,versicolor,48,0,0.014,0.986,48,0,0.014,0.986,virginica,2019-10-03 01:17:54,31,39,30,19,11,20,2,5,0.1,500
virginica,virginica,49,0,0,1,49,0,0,1,virginica,2019-10-03 01:17:54,31,39,30,19,11,20,2,5,0.1,500
virginica,virginica,50,0,0,1,50,0,0,1,virginica,2019-10-03 01:17:54,31,39,30,19,11,20,2,5,0.1,500
setosa,setosa,1,1,0,0,1,1,0,0,setosa,2019-10-03 01:18:08,33,35,32,17,15,18,3,5,0.01,100
setosa,setosa,2,1,0,0,2,1,0,0,setosa,2019-10-03 01:18:08,33,35,32,17,15,18,3,5,0.01,100
setosa,setosa,3,1,0,0,3,1,0,0,setosa,2019-10-03 01:18:08,33,35,32,17,15,18,3,5,0.01,100
setosa,setosa,4,1,0,0,4,1,0,0,setosa,2019-10-03 01:18:08,33,35,32,17,15,18,3,5,0.01,100
setosa,setosa,5,1,0,0,5,1,0,0,setosa,2019-10-03 01:18:08,33,35,32,17,15,18,3,5,0.01,100
setosa,setosa,6,1,0,0,6,1,0,0,setosa,2019-10-03 01:18:08,33,35,32,17,15,18,3,5,0.01,100
setosa,setosa,7,1,0,0,7,1,0,0,setosa,2019-10-03 01:18:08,33,35,32,17,15,18,3,5,0.01,100
setosa,setosa,8,1,0,0,8,1,0,0,setosa,2019-10-03 01:18:08,33,35,32,17,15,18,3,5,0.01,100
setosa,setosa,9,1,0,0,9,1,0,0,setosa,2019-10-03 01:18:08,33,35,32,17,15,18,3,5,0.01,100
setosa,setosa,10,1,0,0,10,1,0,0,setosa,2019-10-03 01:18:08,33,35,32,17,15,18,3,5,0.01,100
setosa,setosa,11,1,0,0,11,1,0,0,setosa,2019-10-03 01:18:08,33,35,32,17,15,18,3,5,0.01,100
setosa,setosa,12,1,0,0,12,1,0,0,setosa,2019-10-03 01:18:08,33,35,32,17,15,18,3,5,0.01,100
setosa,setosa,13,1,0,0,13,1,0,0,setosa,2019-10-03 01:18:08,33,35,32,17,15,18,3,5,0.01,100
setosa,setosa,14,1,0,0,14,1,0,0,setosa,2019-10-03 01:18:08,33,35,32,17,15,18,3,5,0.01,100
setosa,setosa,15,1,0,0,15,1,0,0,setosa,2019-10-03 01:18:08,33,35,32,17,15,18,3,5,0.01,100
setosa,setosa,16,1,0,0,16,1,0,0,setosa,2019-10-03 01:18:08,33,35,32,17,15,18,3,5,0.01,100
setosa,setosa,17,1,0,0,17,1,0,0,setosa,2019-10-03 01:18:08,33,35,32,17,15,18,3,5,0.01,100
virginica,versicolor,18,0,0.99,0.01,18,0,1,0,versicolor,2019-10-03 01:18:08,33,35,32,17,15,18,3,5,0.01,100
virginica,virginica,19,0,0.88,0.12,19,0,0.99,0.01,versicolor,2019-10-03 01:18:08,33,35,32,17,15,18,3,5,0.01,100
versicolor,versicolor,20,0,1,0,20,0,1,0,versicolor,2019-10-03 01:18:08,33,35,32,17,15,18,3,5,0.01,100
virginica,versicolor,21,0,0.99,0.01,21,0,1,0,versicolor,2019-10-03 01:18:08,33,35,32,17,15,18,3,5,0.01,100
versicolor,versicolor,22,0,1,0,22,0,1,0,versicolor,2019-10-03 01:18:08,33,35,32,17,15,18,3,5,0.01,100
virginica,virginica,23,0,0.79,0.21,23,0,0.84,0.16,versicolor,2019-10-03 01:18:08,33,35,32,17,15,18,3,5,0.01,100
versicolor,versicolor,24,0,1,0,24,0,1,0,versicolor,2019-10-03 01:18:08,33,35,32,17,15,18,3,5,0.01,100
versicolor,versicolor,25,0,1,0,25,0,1,0,versicolor,2019-10-03 01:18:08,33,35,32,17,15,18,3,5,0.01,100
versicolor,versicolor,26,0,1,0,26,0,1,0,versicolor,2019-10-03 01:18:08,33,35,32,17,15,18,3,5,0.01,100
versicolor,versicolor,27,0,1,0,27,0,1,0,versicolor,2019-10-03 01:18:08,33,35,32,17,15,18,3,5,0.01,100
virginica,virginica,28,0,0.89,0.11,28,0,0.99,0.01,versicolor,2019-10-03 01:18:08,33,35,32,17,15,18,3,5,0.01,100
versicolor,versicolor,29,0,1,0,29,0,1,0,versicolor,2019-10-03 01:18:08,33,35,32,17,15,18,3,5,0.01,100
versicolor,versicolor,30,0,1,0,30,0,1,0,versicolor,2019-10-03 01:18:08,33,35,32,17,15,18,3,5,0.01,100
versicolor,versicolor,31,0,1,0,31,0,1,0,versicolor,2019-10-03 01:18:08,33,35,32,17,15,18,3,5,0.01,100
versicolor,versicolor,32,0,1,0,32,0,1,0,versicolor,2019-10-03 01:18:08,33,35,32,17,15,18,3,5,0.01,100
virginica,virginica,33,0,0,1,33,0,0,1,virginica,2019-10-03 01:18:08,33,35,32,17,15,18,3,5,0.01,100
virginica,versicolor,34,0,0,1,34,0,0.01,0.99,virginica,2019-10-03 01:18:08,33,35,32,17,15,18,3,5,0.01,100
virginica,virginica,35,0,0,1,35,0,0,1,virginica,2019-10-03 01:18:08,33,35,32,17,15,18,3,5,0.01,100
virginica,virginica,36,0,0,1,36,0,0,1,virginica,2019-10-03 01:18:08,33,35,32,17,15,18,3,5,0.01,100
virginica,virginica,37,0,0,1,37,0,0,1,virginica,2019-10-03 01:18:08,33,35,32,17,15,18,3,5,0.01,100
virginica,virginica,38,0,0,1,38,0,0,1,virginica,2019-10-03 01:18:08,33,35,32,17,15,18,3,5,0.01,100
virginica,virginica,39,0,0,1,39,0,0,1,virginica,2019-10-03 01:18:08,33,35,32,17,15,18,3,5,0.01,100
versicolor,virginica,40,0,0.46,0.54,40,0,0.55,0.45,virginica,2019-10-03 01:18:08,33,35,32,17,15,18,3,5,0.01,100
virginica,virginica,41,0,0,1,41,0,0,1,virginica,2019-10-03 01:18:08,33,35,32,17,15,18,3,5,0.01,100
virginica,virginica,42,0,0,1,42,0,0,1,virginica,2019-10-03 01:18:08,33,35,32,17,15,18,3,5,0.01,100
virginica,virginica,43,0,0.65,0.35,43,0,0.55,0.45,virginica,2019-10-03 01:18:08,33,35,32,17,15,18,3,5,0.01,100
virginica,virginica,44,0,0,1,44,0,0,1,virginica,2019-10-03 01:18:08,33,35,32,17,15,18,3,5,0.01,100
virginica,virginica,45,0,0,1,45,0,0,1,virginica,2019-10-03 01:18:08,33,35,32,17,15,18,3,5,0.01,100
virginica,versicolor,46,0,0,1,46,0,0.01,0.99,virginica,2019-10-03 01:18:08,33,35,32,17,15,18,3,5,0.01,100
virginica,virginica,47,0,0,1,47,0,0,1,virginica,2019-10-03 01:18:08,33,35,32,17,15,18,3,5,0.01,100
virginica,virginica,48,0,0,1,48,0,0,1,virginica,2019-10-03 01:18:08,33,35,32,17,15,18,3,5,0.01,100
virginica,virginica,49,0,0,1,49,0,0,1,virginica,2019-10-03 01:18:08,33,35,32,17,15,18,3,5,0.01,100
virginica,virginica,50,0,0,1,50,0,0,1,virginica,2019-10-03 01:18:08,33,35,32,17,15,18,3,5,0.01,100
setosa,setosa,1,1,0,0,1,1,0,0,setosa,2019-10-03 01:19:22,37,32,31,13,18,19,3,5,0.01,500
setosa,setosa,2,1,0,0,2,1,0,0,setosa,2019-10-03 01:19:22,37,32,31,13,18,19,3,5,0.01,500
setosa,setosa,3,1,0,0,3,1,0,0,setosa,2019-10-03 01:19:22,37,32,31,13,18,19,3,5,0.01,500
setosa,setosa,4,1,0,0,4,1,0,0,setosa,2019-10-03 01:19:22,37,32,31,13,18,19,3,5,0.01,500
setosa,setosa,5,1,0,0,5,1,0,0,setosa,2019-10-03 01:19:22,37,32,31,13,18,19,3,5,0.01,500
setosa,setosa,6,1,0,0,6,1,0,0,setosa,2019-10-03 01:19:22,37,32,31,13,18,19,3,5,0.01,500
setosa,setosa,7,1,0,0,7,1,0,0,setosa,2019-10-03 01:19:22,37,32,31,13,18,19,3,5,0.01,500
setosa,setosa,8,1,0,0,8,1,0,0,setosa,2019-10-03 01:19:22,37,32,31,13,18,19,3,5,0.01,500
setosa,setosa,9,1,0,0,9,1,0,0,setosa,2019-10-03 01:19:22,37,32,31,13,18,19,3,5,0.01,500
setosa,setosa,10,1,0,0,10,1,0,0,setosa,2019-10-03 01:19:22,37,32,31,13,18,19,3,5,0.01,500
setosa,setosa,11,1,0,0,11,1,0,0,setosa,2019-10-03 01:19:22,37,32,31,13,18,19,3,5,0.01,500
setosa,setosa,12,1,0,0,12,1,0,0,setosa,2019-10-03 01:19:22,37,32,31,13,18,19,3,5,0.01,500
setosa,setosa,13,1,0,0,13,1,0,0,setosa,2019-10-03 01:19:22,37,32,31,13,18,19,3,5,0.01,500
versicolor,versicolor,14,0,1,0,14,0,1,0,versicolor,2019-10-03 01:19:22,37,32,31,13,18,19,3,5,0.01,500
versicolor,versicolor,15,0,1,0,15,0,1,0,versicolor,2019-10-03 01:19:22,37,32,31,13,18,19,3,5,0.01,500
virginica,virginica,16,0,0.96,0.04,16,0,0.968,0.032,versicolor,2019-10-03 01:19:22,37,32,31,13,18,19,3,5,0.01,500
versicolor,versicolor,17,0,1,0,17,0,1,0,versicolor,2019-10-03 01:19:22,37,32,31,13,18,19,3,5,0.01,500
versicolor,versicolor,18,0,1,0,18,0,1,0,versicolor,2019-10-03 01:19:22,37,32,31,13,18,19,3,5,0.01,500
versicolor,versicolor,19,0,1,0,19,0,1,0,versicolor,2019-10-03 01:19:22,37,32,31,13,18,19,3,5,0.01,500
versicolor,versicolor,20,0,0.11,0.89,20,0,0.044,0.956,versicolor,2019-10-03 01:19:22,37,32,31,13,18,19,3,5,0.01,500
virginica,versicolor,21,0,0.998,0.002,21,0,1,0,versicolor,2019-10-03 01:19:22,37,32,31,13,18,19,3,5,0.01,500
versicolor,versicolor,22,0,1,0,22,0,1,0,versicolor,2019-10-03 01:19:22,37,32,31,13,18,19,3,5,0.01,500
versicolor,versicolor,23,0,1,0,23,0,1,0,versicolor,2019-10-03 01:19:22,37,32,31,13,18,19,3,5,0.01,500
versicolor,versicolor,24,0,1,0,24,0,1,0,versicolor,2019-10-03 01:19:22,37,32,31,13,18,19,3,5,0.01,500
versicolor,versicolor,25,0,1,0,25,0,1,0,versicolor,2019-10-03 01:19:22,37,32,31,13,18,19,3,5,0.01,500
versicolor,versicolor,26,0,1,0,26,0,1,0,versicolor,2019-10-03 01:19:22,37,32,31,13,18,19,3,5,0.01,500
versicolor,versicolor,27,0,1,0,27,0,1,0,versicolor,2019-10-03 01:19:22,37,32,31,13,18,19,3,5,0.01,500
versicolor,versicolor,28,0,1,0,28,0,1,0,versicolor,2019-10-03 01:19:22,37,32,31,13,18,19,3,5,0.01,500
versicolor,versicolor,29,0,1,0,29,0,1,0,versicolor,2019-10-03 01:19:22,37,32,31,13,18,19,3,5,0.01,500
versicolor,versicolor,30,0,1,0,30,0,1,0,versicolor,2019-10-03 01:19:22,37,32,31,13,18,19,3,5,0.01,500
versicolor,versicolor,31,0,1,0,31,0,1,0,versicolor,2019-10-03 01:19:22,37,32,31,13,18,19,3,5,0.01,500
virginica,virginica,32,0,0,1,32,0,0,1,virginica,2019-10-03 01:19:22,37,32,31,13,18,19,3,5,0.01,500
virginica,virginica,33,0,0,1,33,0,0,1,virginica,2019-10-03 01:19:22,37,32,31,13,18,19,3,5,0.01,500
virginica,virginica,34,0,0,1,34,0,0,1,virginica,2019-10-03 01:19:22,37,32,31,13,18,19,3,5,0.01,500
virginica,virginica,35,0,0.986,0.014,35,0,0.998,0.002,virginica,2019-10-03 01:19:22,37,32,31,13,18,19,3,5,0.01,500
virginica,virginica,36,0,0,1,36,0,0,1,virginica,2019-10-03 01:19:22,37,32,31,13,18,19,3,5,0.01,500
versicolor,virginica,37,0,0.002,0.998,37,0,0,1,virginica,2019-10-03 01:19:22,37,32,31,13,18,19,3,5,0.01,500
virginica,virginica,38,0,0,1,38,0,0,1,virginica,2019-10-03 01:19:22,37,32,31,13,18,19,3,5,0.01,500
virginica,virginica,39,0,0,1,39,0,0,1,virginica,2019-10-03 01:19:22,37,32,31,13,18,19,3,5,0.01,500
virginica,virginica,40,0,0,1,40,0,0,1,virginica,2019-10-03 01:19:22,37,32,31,13,18,19,3,5,0.01,500
virginica,virginica,41,0,0,1,41,0,0,1,virginica,2019-10-03 01:19:22,37,32,31,13,18,19,3,5,0.01,500
virginica,virginica,42,0,0,1,42,0,0,1,virginica,2019-10-03 01:19:22,37,32,31,13,18,19,3,5,0.01,500
versicolor,versicolor,43,0,0.11,0.89,43,0,0.044,0.956,virginica,2019-10-03 01:19:22,37,32,31,13,18,19,3,5,0.01,500
virginica,virginica,44,0,0.564,0.436,44,0,0.59,0.41,virginica,2019-10-03 01:19:22,37,32,31,13,18,19,3,5,0.01,500
virginica,virginica,45,0,0.688,0.312,45,0,0.59,0.41,virginica,2019-10-03 01:19:22,37,32,31,13,18,19,3,5,0.01,500
virginica,virginica,46,0,0,1,46,0,0,1,virginica,2019-10-03 01:19:22,37,32,31,13,18,19,3,5,0.01,500
virginica,virginica,47,0,0,1,47,0,0,1,virginica,2019-10-03 01:19:22,37,32,31,13,18,19,3,5,0.01,500
virginica,virginica,48,0,0,1,48,0,0,1,virginica,2019-10-03 01:19:22,37,32,31,13,18,19,3,5,0.01,500
versicolor,virginica,49,0,0.006,0.994,49,0,0,1,virginica,2019-10-03 01:19:22,37,32,31,13,18,19,3,5,0.01,500
virginica,virginica,50,0,0,1,50,0,0,1,virginica,2019-10-03 01:19:22,37,32,31,13,18,19,3,5,0.01,500
setosa,setosa,1,1,0,0,1,1,0,0,setosa,2019-10-03 01:19:36,33,32,35,17,18,15,3,5,0.05,100
setosa,setosa,2,1,0,0,2,1,0,0,setosa,2019-10-03 01:19:36,33,32,35,17,18,15,3,5,0.05,100
setosa,setosa,3,1,0,0,3,1,0,0,setosa,2019-10-03 01:19:36,33,32,35,17,18,15,3,5,0.05,100
setosa,setosa,4,1,0,0,4,1,0,0,setosa,2019-10-03 01:19:36,33,32,35,17,18,15,3,5,0.05,100
setosa,setosa,5,1,0,0,5,1,0,0,setosa,2019-10-03 01:19:36,33,32,35,17,18,15,3,5,0.05,100
setosa,setosa,6,1,0,0,6,1,0,0,setosa,2019-10-03 01:19:36,33,32,35,17,18,15,3,5,0.05,100
setosa,setosa,7,1,0,0,7,1,0,0,setosa,2019-10-03 01:19:36,33,32,35,17,18,15,3,5,0.05,100
setosa,setosa,8,1,0,0,8,1,0,0,setosa,2019-10-03 01:19:36,33,32,35,17,18,15,3,5,0.05,100
setosa,setosa,9,1,0,0,9,1,0,0,setosa,2019-10-03 01:19:36,33,32,35,17,18,15,3,5,0.05,100
setosa,setosa,10,1,0,0,10,1,0,0,setosa,2019-10-03 01:19:36,33,32,35,17,18,15,3,5,0.05,100
setosa,setosa,11,1,0,0,11,1,0,0,setosa,2019-10-03 01:19:36,33,32,35,17,18,15,3,5,0.05,100
setosa,setosa,12,1,0,0,12,1,0,0,setosa,2019-10-03 01:19:36,33,32,35,17,18,15,3,5,0.05,100
setosa,setosa,13,1,0,0,13,1,0,0,setosa,2019-10-03 01:19:36,33,32,35,17,18,15,3,5,0.05,100
setosa,setosa,14,1,0,0,14,1,0,0,setosa,2019-10-03 01:19:36,33,32,35,17,18,15,3,5,0.05,100
setosa,setosa,15,1,0,0,15,1,0,0,setosa,2019-10-03 01:19:36,33,32,35,17,18,15,3,5,0.05,100
setosa,setosa,16,1,0,0,16,1,0,0,setosa,2019-10-03 01:19:36,33,32,35,17,18,15,3,5,0.05,100
setosa,setosa,17,1,0,0,17,1,0,0,setosa,2019-10-03 01:19:36,33,32,35,17,18,15,3,5,0.05,100
versicolor,versicolor,18,0,1,0,18,0,1,0,versicolor,2019-10-03 01:19:36,33,32,35,17,18,15,3,5,0.05,100
